fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality,wine_type
-0.4747,-0.5447,-0.1282,-0.8078,-0.2864,0.0831,0.323,-0.5658,1.2533,-0.1429,-0.3285,7,1
-0.9375,0.245,-0.4035,0.117,-0.629,0.6465,0.323,-1.1662,1.0045,-1.0166,1.5162,7,1
0.2196,-0.1802,-0.5412,0.3482,-0.7146,-0.1423,0.4469,-0.2423,-0.3639,-1.0166,0.0907,7,1
-0.7061,-1.4558,-0.5412,0.117,-0.4863,-0.3113,-0.1547,0.1379,2.3107,-0.2774,0.0069,7,1
-0.5518,-0.3624,-0.1971,-0.5766,-0.5148,-0.255,-0.1547,-1.1662,0.6313,-0.815,0.9292,7,1
-0.0889,-0.7269,0.0782,-0.5556,-0.6575,0.9846,0.6592,-1.5997,-0.4261,-1.0166,1.8516,7,1
-0.4747,-0.4839,-0.7476,-0.5346,-0.8574,0.9846,0.1815,-1.2695,0.0093,-1.0166,0.6777,7,1
0.1425,-0.8484,0.0782,-0.7448,-0.6004,0.4775,0.3938,-1.2329,-0.3017,-0.6134,1.0131,7,1
-0.0118,-0.8484,0.147,-0.5766,-0.6861,1.0409,0.6238,-1.5664,-0.3639,-0.9494,1.8516,7,1
-0.2432,-0.5447,-0.1971,-0.6397,-0.5148,-0.1423,-0.7032,-1.2729,-1.2969,-1.151,1.0131,7,1
-0.5518,-0.3624,-0.1971,-0.5766,-0.5148,-0.255,-0.1547,-1.1662,0.6313,-0.815,0.9292,7,1
-0.6289,-0.1802,-1.5735,-0.8499,0.2845,-0.8748,-1.5525,-0.0356,1.2533,1.134,-0.4124,7,0
-0.4747,-0.4839,-0.7476,-0.5346,-0.8574,0.9846,0.1815,-1.2695,0.0093,-1.0166,0.6777,7,1
0.2968,2.4014,-2.0552,-0.6187,0.4272,-1.1565,-1.8002,0.2279,1.8131,1.2012,1.0131,7,0
-0.0118,-0.1195,0.2847,-0.7238,-0.6575,0.3648,-0.0309,-1.3663,-0.7371,1.2012,1.5162,7,1
-0.5518,-0.9699,0.6288,1.8406,-0.4863,0.9283,0.2345,0.6948,0.3825,1.2684,-0.1608,7,1
-0.6289,-0.3624,-0.1971,-0.8078,-0.1152,0.1958,0.1991,-0.5992,1.6265,0.1931,0.0069,7,1
-0.3204,-1.3951,0.6976,-0.9129,-0.4006,1.1536,0.2876,-1.3696,-0.2395,1.4028,0.6777,7,1
-0.7061,0.4272,0.0782,-0.1562,-0.943,-0.1423,-0.1016,-1.2329,0.5069,-1.0166,1.6839,7,1
-0.7061,-0.3624,-0.5412,0.632,-0.7146,0.0831,0.9954,0.368,1.0667,0.2603,-0.6639,7,1
2.3024,0.002,1.1105,-0.7027,-0.1152,-1.4382,-1.8887,-0.0389,-0.1151,1.0668,1.3485,7,0
-0.7061,-1.2736,0.6976,-0.9129,-0.3721,1.8298,0.5353,-1.3462,-0.5505,1.2684,0.5938,7,1
-0.6289,-1.1521,0.8352,-0.8919,-0.3721,2.0551,0.6061,-1.3329,-0.4883,1.3356,0.5938,7,1
0.7596,-0.1802,0.56,-0.6817,0.0561,-1.3819,-1.871,0.2212,0.5691,0.9996,0.5938,7,0
-0.7061,-1.2736,0.6976,-0.9129,-0.3721,1.8298,0.5353,-1.3462,-0.5505,1.2684,0.5938,7,1
-0.6289,-1.1521,0.8352,-0.8919,-0.3721,2.0551,0.6061,-1.3329,-0.4883,1.3356,0.5938,7,1
-0.7061,-1.2736,0.6976,-0.9129,-0.3721,1.8298,0.5353,-1.3462,-0.5505,1.2684,0.5938,7,1
-0.0889,-0.7877,0.3535,-0.6397,-0.8574,-0.424,-0.2786,-1.4663,-0.4261,-1.0166,0.7615,7,1
0.8367,-0.3624,1.1105,-0.7027,1.0552,-1.3819,-1.8356,-0.2057,0.2581,0.5963,1.6,7,0
0.1425,-0.3624,0.2847,-0.9129,-0.8003,0.6465,-0.1901,-1.7998,-1.4212,-0.9494,1.6,7,1
1.2996,-1.3344,0.9041,-0.7658,0.5414,-1.1565,-1.6764,0.2746,1.1911,1.5372,1.1808,7,0
1.2996,-1.3344,0.9041,-0.7658,0.5414,-1.1565,-1.6764,0.2746,1.1911,1.5372,1.1808,7,0
-0.1661,-1.0306,-0.0594,-0.1352,-0.629,0.1958,0.2876,-0.0989,0.8801,-0.3446,-0.7478,7,1
1.2996,-1.3344,0.9041,-0.7658,0.5414,-1.1565,-1.6764,0.2746,1.1911,1.5372,1.1808,7,0
-0.3975,-0.1802,-0.0594,-0.1142,-0.7146,-0.593,0.6238,-0.6992,0.8801,1.9405,1.2646,7,1
0.8367,-0.3624,1.1105,-0.7027,1.0552,-1.3819,-1.8356,-0.2057,0.2581,0.5963,1.6,7,0
2.3024,0.6095,1.7987,-0.2823,1.0267,-1.1001,-1.6233,0.9183,0.4447,3.083,1.2646,7,0
2.3024,0.6095,0.6976,-0.7238,0.4272,-1.3255,-1.6941,0.3213,-0.4883,1.7389,0.51,7,0
0.8367,-0.2409,1.1793,-0.3454,0.9696,-1.1001,-1.6233,0.0945,0.3203,0.7308,1.3485,7,0
1.9938,0.9739,0.147,-0.6607,1.0838,-1.1565,-1.2517,1.3151,0.1337,0.4619,-0.6639,7,0
2.2253,0.5487,0.56,-0.5976,1.0267,-0.9875,-1.1279,1.2151,0.0093,0.7308,-0.4124,7,0
2.071,-0.4232,1.1793,-0.0932,0.7412,-1.2128,-1.7472,0.0478,-0.1773,-0.0757,1.6839,7,0
-0.4747,1.3384,-1.2294,-0.6397,0.2274,-0.9875,-1.5348,-0.2423,1.2533,0.5963,1.0131,7,0
-0.7061,-0.6662,-0.0594,-0.8289,-0.9715,-1.1001,-0.5971,-1.8332,0.5069,-0.8822,2.0193,7,1
1.8396,-0.0587,1.3858,-0.6817,0.5129,-0.9875,-1.6056,0.1312,0.8801,1.5372,1.6,7,0
-0.6289,-0.3624,-0.1971,-0.8078,-0.1152,0.1958,0.1991,-0.5992,1.6265,0.1931,0.0069,7,1
-0.9375,-0.4232,-0.3347,-0.8078,-0.2864,0.0831,-0.0486,-0.7659,1.1911,-0.1429,0.0069,7,1
-1.0146,0.731,-1.2294,-0.5766,-0.4006,-0.1986,0.783,-0.5325,1.5021,-0.1429,0.0907,7,1
-0.4747,-0.6662,-0.5412,-0.3244,-0.315,0.3085,0.3938,-0.8326,-0.4261,0.7308,0.6777,7,1
-0.1661,-0.4839,1.8675,-0.8499,-0.5433,0.5338,0.0753,-0.966,0.7557,-0.815,0.51,7,1
-0.0889,-0.6662,0.4911,-0.8078,-0.6861,-1.0438,-0.8979,-1.6331,0.1959,-0.8822,1.8516,7,1
-0.4747,0.0628,-0.4035,-0.5766,-0.315,-0.6494,0.2345,-1.7264,0.1337,-0.3446,2.1031,7,1
-0.3204,-0.9699,0.4223,-0.8499,-0.5148,0.2521,-0.0839,-0.966,0.6313,0.3947,0.5938,7,1
-0.1661,-0.8484,0.147,-0.7027,-0.2008,-1.0438,0.3584,-0.8326,0.1959,-0.479,0.9292,7,1
-1.4003,0.9739,-1.2982,-0.0932,-0.8003,-1.0438,-0.1547,-1.3029,1.6265,2.3437,2.5223,7,1
0.6053,0.6702,-0.2659,1.126,-0.1437,-0.3113,0.73,0.3346,-0.9859,-0.4118,0.7615,7,1
-0.3975,0.002,-0.1282,0.6425,0.0847,-0.3677,0.6415,0.4847,1.5021,0.7308,0.4261,7,1
-1.6318,-0.5447,0.2847,-0.8709,-0.6004,0.5338,-0.6678,-1.8665,0.0715,0.7308,1.3485,7,1
-0.7832,-0.5447,-0.4723,-0.8499,-0.7432,0.2521,-0.1901,-1.1662,0.5069,-0.6134,0.51,7,1
0.6825,0.245,-0.2659,-0.7027,0.2845,-0.9875,-1.5171,0.7015,0.0715,1.3356,-0.6639,7,0
-0.3204,-0.9699,-0.1282,1.5464,0.1703,-0.6494,0.9777,1.1284,-1.359,-0.0757,-1.2509,7,1
-0.4747,-1.0914,0.56,-0.8289,-0.3435,0.9846,0.4822,-1.1662,1.9997,-0.0757,1.6,7,1
-0.3204,-0.9699,-0.1282,1.5464,0.1703,-0.6494,0.9777,1.1284,-1.359,-0.0757,-1.2509,7,1
-0.3204,-0.9699,-0.1282,1.5464,0.1703,-0.6494,0.9777,1.1284,-1.359,-0.0757,-1.2509,7,1
-0.3204,-0.9699,-0.1282,1.5464,0.1703,-0.6494,0.9777,1.1284,-1.359,-0.0757,-1.2509,7,1
-0.3204,-0.9699,-0.1282,1.5464,0.1703,-0.6494,0.9777,1.1284,-1.359,-0.0757,-1.2509,7,1
-0.4747,-1.0306,0.4223,-0.8289,-0.6861,-0.1423,-0.0663,-1.0994,0.1959,0.1259,0.7615,7,1
-0.3204,-0.9699,-0.1282,1.5464,0.1703,-0.6494,0.9777,1.1284,-1.359,-0.0757,-1.2509,7,1
0.6053,1.5206,-1.0917,-0.7658,0.2559,-1.5509,-1.7648,0.5014,1.2533,2.6125,0.0069,7,0
0.451,-0.3624,0.0094,0.7476,-0.5719,0.1958,-0.0132,0.1679,-0.3017,-0.9494,-0.1608,7,1
1.3767,0.245,0.6288,-0.6397,1.3407,-1.3819,-1.871,0.448,-0.5505,0.3275,1.1808,7,0
-0.7832,-0.5447,-0.4723,-0.8499,-0.7432,0.2521,-0.1901,-1.1662,0.5069,-0.6134,0.51,7,1
-0.6289,-1.0306,0.147,-0.8289,0.9982,0.6465,0.3407,-0.299,0.1959,-0.2774,-0.7478,7,1
-1.0918,-0.2409,-0.3347,-0.7868,-1.1999,0.8156,-0.2078,-1.8532,1.1289,0.1931,1.7677,7,1
0.6053,0.6702,-0.2659,1.126,-0.1437,-0.3113,0.73,0.3346,-0.9859,-0.4118,0.7615,7,1
-0.9375,-0.6054,-0.3347,-0.7448,-0.2293,0.5338,0.96,-0.299,2.6217,0.0587,-0.4124,7,1
-0.9375,-0.6054,-0.3347,-0.7448,-0.2293,0.5338,0.96,-0.299,2.6217,0.0587,-0.4124,7,1
-0.5518,-0.6054,0.2847,-0.6817,-0.8288,0.3085,0.323,-1.6331,0.3825,-1.151,1.6839,7,1
-0.8604,-0.6054,0.0094,0.7476,-0.7146,0.5902,0.323,-0.786,0.1959,-1.8231,1.5162,7,1
-0.6289,1.3992,-1.367,-0.6607,1.826,-0.3113,-1.411,0.1645,1.5643,1.2012,0.6777,7,0
0.1425,-0.6054,-0.4035,-0.8078,0.0561,1.2663,0.6061,-0.3657,-0.2395,-0.2101,-0.4962,7,1
-0.2432,-0.7877,-0.5412,-0.7658,-1.0001,-0.7621,-0.6325,-1.593,-0.4261,-0.479,1.5162,7,1
-0.3204,-0.9699,-0.1282,1.5464,0.1703,-0.6494,0.9777,1.1284,-1.359,-0.0757,-1.2509,7,1
-1.1689,-0.1802,-0.2659,-0.2823,-0.7432,-0.4804,-0.5263,-1.3596,0.5691,-1.0166,1.0131,7,1
0.2968,0.3058,0.0094,-0.3874,-0.6004,-0.4804,-0.4024,-1.0861,-0.8615,0.4619,1.6839,7,1
0.2196,0.002,0.2159,0.117,-0.629,-1.0438,0.1815,-0.7659,-0.3639,-0.9494,1.2646,7,1
-0.7832,0.3058,0.7664,-0.7238,0.4272,-0.9311,-1.6233,-0.139,1.4399,2.2765,0.5938,7,0
-0.0118,-0.5447,-0.2659,1.8827,-0.0295,1.379,1.5793,1.3018,-0.6127,-1.0166,-1.2509,7,1
-0.0118,0.1235,0.9729,-0.7027,0.5129,-0.3677,-1.2694,0.2146,1.1289,2.1421,0.4261,7,0
-1.4003,-0.7269,-0.1971,-0.8919,-0.315,2.1678,0.6415,-0.9727,3.3681,0.6635,0.4261,7,1
0.0653,-0.4839,0.0782,2.6079,-0.2008,0.6184,1.4023,1.7687,-0.9859,-0.6134,-1.167,7,1
-0.0118,0.1235,0.9729,-0.7027,0.5129,-0.3677,-1.2694,0.2146,1.1289,2.1421,0.4261,7,0
-0.5518,-0.3624,-0.4723,-0.1352,-0.7717,1.3227,0.2168,-1.3196,-0.3017,-0.6134,1.4323,7,1
-0.0118,-0.5447,-0.2659,1.8827,-0.0295,1.379,1.5793,1.3018,-0.6127,-1.0166,-1.2509,7,1
0.3739,-0.1195,1.1105,-0.6607,-0.4577,-0.1423,-0.0309,-1.1995,-0.1151,-0.0757,1.9354,7,1
-0.4747,3.0393,-1.9864,-0.6607,0.0847,0.0831,-1.1986,0.1679,1.8753,0.1931,1.5162,7,0
0.0653,-0.4839,0.0782,2.6079,-0.2008,0.6184,1.4023,1.7687,-0.9859,-0.6134,-1.167,7,1
-0.0118,0.1235,0.9729,-0.7027,0.5129,-0.3677,-1.2694,0.2146,1.1289,2.1421,0.4261,7,0
-0.0118,0.1235,0.9729,-0.7027,0.5129,-0.3677,-1.2694,0.2146,1.1289,2.1421,0.4261,7,0
-0.0889,0.0628,-0.3347,-0.4925,-0.629,-0.1423,0.323,-1.6664,0.2581,-1.0166,2.1869,7,1
-0.0118,-0.5447,-0.2659,1.8827,-0.0295,1.379,1.5793,1.3018,-0.6127,-1.0166,-1.2509,7,1
0.5282,-1.0914,2.2116,2.4292,-0.1722,2.1678,1.6677,1.9021,-0.4261,-0.1429,-0.9993,7,1
-0.0118,-0.5447,-0.2659,1.8827,-0.0295,1.379,1.5793,1.3018,-0.6127,-1.0166,-1.2509,7,1
0.5282,-1.2129,0.9041,-0.7658,-0.1722,-0.7621,-0.0309,0.0345,0.6935,-0.2774,0.1746,7,1
2.5338,-0.6054,1.0417,-0.7027,0.2845,-1.3819,-1.6233,1.035,-0.4261,2.4781,0.4261,7,0
-1.8632,-0.7877,-0.7476,0.9999,-0.5433,-0.7621,-0.0663,-0.4858,2.7461,-0.3446,1.4323,7,1
1.531,-0.1802,0.2847,-0.6817,0.6556,-1.1001,-1.4994,0.4847,0.6935,2.2093,1.2646,7,0
-0.4747,-1.0914,-0.1971,-0.7658,-0.1722,0.5338,0.553,-1.1662,-0.9859,-0.6134,0.7615,7,1
0.8367,-0.7877,0.56,-0.8078,-0.6861,0.2521,-0.1016,-1.3329,-1.2347,0.4619,2.0193,7,1
-0.0118,-0.4839,-0.5412,0.3272,-0.943,-0.6494,0.2522,-0.9794,-0.4883,-0.2774,1.9354,7,1
-0.0118,-0.1195,0.0782,-0.8499,-0.7717,-0.0859,-0.1193,-1.4997,-0.4261,-0.1429,1.9354,7,1
0.1425,-0.5447,-0.2659,0.3798,-0.8003,-0.9311,-0.6678,-0.7726,-1.7322,-1.0838,0.8454,7,1
-0.3975,-0.9699,-0.2659,0.9999,-0.4863,-0.0859,-0.0132,-0.0022,-0.6749,-0.5462,0.3423,7,1
0.0653,-0.6662,-0.3347,-0.5976,-0.6004,0.4775,0.0753,-1.1061,-1.1103,0.3947,0.6777,7,1
-0.4747,-0.8484,-0.3347,1.147,-0.5148,-0.0859,0.2522,0.0878,-0.6749,-0.6134,0.0069,7,1
-0.3204,-0.9699,-0.2659,-0.9129,-0.8288,0.0831,-0.0663,-1.2695,-0.4261,-0.5462,0.4261,7,1
-0.7061,0.1843,-0.2659,0.1801,-0.629,0.8156,0.6415,-0.866,0.4447,-0.479,0.9292,7,1
-0.0118,-0.9091,-0.0594,0.1801,-0.629,-0.7621,-0.2255,-0.5492,-0.4261,-0.0757,0.7615,7,1
1.7624,1.3384,0.0782,-0.6397,0.9411,0.2521,-0.8625,0.8349,0.3825,1.3356,1.0969,7,0
0.451,-1.1521,0.147,-0.9129,-0.6004,0.0267,-0.4024,-1.2462,-0.9237,1.2684,0.6777,7,1
-1.7089,-0.4232,0.0094,-0.1983,-0.6861,1.548,1.1015,-1.7131,1.4399,-1.4871,1.7677,7,1
0.0653,0.488,0.4223,0.2852,-0.315,-0.0859,0.1107,-0.7326,-0.1773,-1.0838,1.7677,7,1
-1.7089,-0.2409,0.0782,-0.3664,-0.7432,1.3227,1.0131,-1.9999,0.8801,-1.5543,2.1031,7,1
-0.4747,3.0393,-1.9864,-0.6607,0.0847,0.0831,-1.1986,0.1679,1.8753,0.1931,1.5162,7,0
2.5338,-0.6054,1.0417,-0.7027,0.2845,-1.3819,-1.6233,1.035,-0.4261,2.4781,0.4261,7,0
-1.0146,-0.6662,-0.5412,-0.3454,-0.5148,1.7171,0.6415,-1.1028,0.5691,-0.2101,0.6777,7,1
-0.2432,-0.0587,2.074,0.4323,-0.5148,0.8719,0.2876,-1.0894,0.0715,-0.6806,2.4385,7,1
0.6053,-0.1802,0.9041,-0.7027,4.5664,-1.4382,-1.7648,-0.3724,-0.4261,1.8733,1.6839,7,0
0.2196,-0.7877,0.0094,-0.1352,-0.001,0.4775,-0.0486,-0.2557,-0.6749,-0.0757,-0.2447,7,1
-0.8604,0.1235,-0.4035,0.569,-0.6004,-0.9311,-0.4909,-1.463,-0.9859,-1.7559,2.1031,7,1
-0.1661,0.0628,-0.1282,0.2221,-0.8003,-0.1986,-0.5086,-0.3657,1.1289,-0.7478,0.7615,7,1
-1.0146,-0.1195,-0.2659,-0.1562,-0.4863,0.1958,-0.3847,-1.6864,0.0093,0.2603,2.1869,7,1
0.2968,-0.1802,-0.5412,-0.7658,-0.5433,0.4775,0.6061,-1.1328,-1.0481,-0.6134,1.0969,7,1
-0.5518,-0.9091,0.0094,-0.8499,-0.4577,0.0267,0.2876,-0.8326,0.8801,0.0587,0.2584,7,1
-0.9375,-1.2736,-0.2659,0.054,-0.5148,1.4354,1.305,0.0345,2.3107,-0.6806,0.0907,7,1
-0.6289,-0.5447,0.0782,-0.8499,-0.4577,0.6465,-0.0132,-1.3663,-0.1773,-0.3446,0.6777,7,1
0.5282,-0.9699,0.0782,-0.8919,-0.6575,-0.593,-0.774,-0.8326,-0.6127,-1.0166,0.0069,7,1
-0.3975,-1.2736,-0.2659,-0.8919,-0.2864,0.2521,0.4292,-0.6659,0.6935,-1.3527,-0.3285,7,1
-0.7832,-0.2409,-0.0594,-0.8078,-0.6004,0.5338,-0.1724,-1.8532,0.2581,-0.9494,2.0193,7,1
-1.0918,-0.1195,-0.8164,-0.5976,-0.8288,-0.7621,0.1284,-1.7798,0.8801,1.6716,2.8577,7,1
-0.8604,-1.4255,-0.0594,-0.8709,-0.5433,1.379,0.5176,-1.1662,1.1911,-0.815,0.51,7,1
0.8367,-0.4839,0.6288,0.7897,-0.4006,0.5902,0.8184,-0.0989,-0.7371,-1.0166,1.2646,7,1
-1.2461,-0.8484,2.3493,0.9999,-0.3721,2.6749,1.0484,-0.0656,-1.4834,-0.6806,-0.077,7,1
4.3852,0.0628,1.1793,0.075,0.2845,-1.4382,-1.4287,2.2356,-0.1151,0.8652,1.2646,7,0
-0.2432,-0.6662,0.147,-0.5766,-0.6861,-0.3677,0.093,-1.4997,-0.4883,-1.0166,1.6,7,1
0.2968,-0.1802,-0.5412,-0.7658,-0.5433,0.4775,0.6061,-1.1328,-1.0481,-0.6134,1.0969,7,1
-0.9375,-0.3624,-0.3347,2.1139,-0.5719,0.0267,0.323,-0.2057,-0.1773,-0.6134,2.1031,7,1
-0.9375,-0.3624,-0.3347,2.1139,-0.5719,0.0267,0.323,-0.2057,-0.1773,-0.6134,2.1031,7,1
-0.5518,0.1843,0.0782,-0.3244,-0.8288,0.5338,0.2522,-1.3663,0.3825,-0.9494,1.8516,7,1
-0.4747,-0.3017,-0.1971,-0.7658,-0.5719,0.4212,-0.2432,-2.17,-0.8615,-0.7478,2.69,7,1
-0.0118,-0.0587,0.147,-0.7238,-0.3435,1.7171,0.9777,-1.7431,0.1959,-0.0085,2.3546,7,1
-0.3204,-0.9091,0.0782,-0.8709,-0.7146,-0.4804,-0.5086,-1.6097,-0.8615,0.5963,1.5162,7,1
-0.9375,-0.6054,0.0782,-0.6187,-0.8574,0.0267,-0.544,-1.5197,-0.5505,-0.2101,0.6777,7,1
0.5282,0.002,0.2847,-0.7448,0.2559,-1.4382,-1.871,-0.169,0.3203,0.0587,0.5938,7,0
-0.5518,-0.9091,-0.2659,-0.8499,-0.2864,-0.4804,-0.4555,-1.4396,-0.2395,-0.1429,1.0131,7,1
-0.0889,0.1235,-0.2659,-0.6397,-0.5719,0.2521,-0.0132,-1.7798,-0.1773,-0.6134,2.5223,7,1
-0.1661,0.731,0.4911,0.1591,-0.4863,0.8719,0.8361,-0.6325,-0.0529,-1.2182,1.4323,7,1
0.1425,-0.5447,-0.2659,0.3798,-0.8003,-0.9311,-0.6678,-0.7726,-1.7322,-1.0838,0.8454,7,1
-0.9375,-0.8484,0.0094,-0.5136,-0.7146,-0.255,0.0399,-1.1195,1.0045,0.9996,0.5938,7,1
-0.2432,-0.0587,-0.0594,-0.2613,-0.4577,-0.5367,-0.4024,-1.6998,-0.2395,-0.3446,2.4385,7,1
0.7596,0.0628,0.56,0.1801,-0.4863,0.2521,0.8184,-0.3657,-0.4261,-1.2855,1.1808,7,1
-0.9375,-0.3624,-0.3347,2.1139,-0.5719,0.0267,0.323,-0.2057,-0.1773,-0.6134,2.1031,7,1
-0.8604,-0.0587,-0.1282,-0.5136,-0.5719,-0.0296,0.1461,-1.8265,0.5691,-0.8822,2.1869,7,1
-0.1661,0.0628,-0.1282,0.2221,-0.8003,-0.1986,-0.5086,-0.3657,1.1289,-0.7478,0.7615,7,1
0.6053,1.3992,0.4911,-0.3244,-0.629,-0.4804,0.1107,-0.9994,0.4447,0.9324,1.9354,7,1
-0.9375,-0.6054,-0.2659,-0.3139,-0.5148,1.7171,0.323,-1.0794,0.5069,0.0587,0.6777,7,1
-0.7061,-0.7269,-0.2659,-0.6397,-0.4006,0.4212,-0.2432,-1.573,-0.4883,-1.0838,0.9292,7,1
-0.5518,-1.0914,0.147,-0.8499,-0.7717,-0.0859,0.3053,-1.2062,0.6935,0.7308,0.8454,7,1
-0.1661,-0.6054,0.2159,-0.934,-0.6861,0.6465,-0.2078,-1.6064,-0.3639,-1.0838,1.0131,7,1
-1.0918,-0.3624,-0.2659,-0.2613,-0.3435,1.21,0.7477,-0.8993,0.8179,-0.6134,0.1746,7,1
-0.3204,-0.9699,-0.2659,0.9158,-0.4863,-0.0859,-0.0486,-0.2123,-0.6749,-0.5462,0.3423,7,1
-0.3204,-0.7877,-0.4035,1.3152,-0.5148,1.7171,0.6415,0.1779,-1.2347,0.1931,0.0069,7,1
0.5282,0.6095,0.3535,0.0855,-0.6575,-0.1986,-0.4024,-0.8993,-0.3639,0.0587,1.7677,7,1
-1.0918,-0.3928,-0.1282,-0.0091,-0.3721,0.5902,0.5884,-0.6992,0.6935,-0.7478,0.2584,7,1
-0.0889,-0.3624,-0.2659,0.6425,-0.7432,-0.3113,1.3315,-0.4391,-0.3639,-0.479,1.4323,7,1
-0.3204,1.0954,-0.4035,0.054,-0.5148,-0.1986,0.2522,-1.5664,-0.6749,-1.7559,2.1031,7,1
0.7596,-1.1521,1.1105,-0.5766,-0.1152,-0.3677,1.3138,0.1012,1.7509,-0.5462,0.3423,7,1
0.2968,-0.8484,0.4911,-0.5976,-0.3435,-0.0296,1.1369,-0.199,1.5021,-0.6134,0.2584,7,1
-0.0889,0.6095,0.3535,-0.5766,-0.4292,0.2521,0.2168,-1.6998,-0.9237,-0.6806,2.5223,7,1
0.1425,-0.9699,0.6976,-0.7027,-0.5719,0.1394,1.2608,-0.299,1.1289,-0.815,0.0907,7,1
0.6825,0.5487,0.6976,0.2431,-0.6575,0.3085,0.4469,-0.966,-1.4834,-0.9494,2.3546,7,1
-0.0889,0.6095,0.3535,-0.5766,-0.4292,0.2521,0.2168,-1.6998,-0.9237,-0.6806,2.5223,7,1
-0.6289,-0.3017,-0.5412,-0.4715,-0.5433,0.0267,-0.367,-1.7598,-1.981,0.8652,1.7677,7,1
-0.0118,-0.0587,-0.6788,-0.1983,-0.7146,-1.1565,-0.7563,-1.3129,-1.5456,-0.0757,1.4323,7,1
-1.6318,0.488,-2.1928,-0.7658,-0.3435,-0.7057,-0.4909,-1.0428,2.8705,1.3356,2.6062,7,0
-0.6289,-0.6054,-0.61,-0.7238,-0.2864,-0.0296,0.3053,-1.2996,-0.6127,0.0587,0.7615,7,1
0.6053,-0.8484,0.56,-0.0511,-0.0295,0.5902,0.9069,0.2012,-0.2395,-0.8822,0.0907,7,1
6.0052,-0.7877,0.8352,-0.6817,0.5414,-1.1565,-1.6233,1.7854,-0.9237,2.0749,-1.0832,7,0
0.5282,0.4272,0.3535,-0.1983,-0.7432,0.5338,-0.0309,-0.8993,-0.3017,0.0587,1.6,7,1
-1.0146,0.1843,0.0094,-0.8078,-0.7717,0.5902,-0.2432,-1.8465,1.1911,0.1259,1.8516,7,1
-0.3204,-0.2409,-0.1971,0.1591,-0.8859,-0.0859,-0.367,-1.3296,-1.1725,-1.4199,2.0193,7,1
-1.4003,-0.2409,-0.1282,-0.8919,-0.7717,-0.3113,-0.4024,-2.4268,0.5691,-0.8822,2.6062,7,1
-0.1661,-1.0306,0.3535,-0.8289,-0.8003,-0.255,-0.7209,-0.8326,0.5069,-0.479,0.2584,7,1
-0.6289,-0.3017,-0.1282,-0.5346,-0.5719,-0.3113,-0.6501,-1.443,0.4447,0.4619,1.6,7,1
0.5282,-0.2409,2.4869,0.6005,-0.1722,0.393,3.0655,-0.5125,-1.2969,-0.1429,1.5162,7,0
3.6909,0.1843,3.0375,-0.2613,0.2845,-1.3255,-1.3756,1.9021,0.0093,0.4619,2.1031,7,0
0.0653,0.3665,-0.4035,0.0014,-1.1428,-0.255,-0.4555,-1.7298,-2.3542,0.0587,2.2708,7,1
0.3739,-1.3951,0.147,1.8091,-0.4577,0.5902,-0.0309,0.5481,-0.9237,0.3947,0.4261,7,1
-0.6289,-1.0914,0.8352,-0.8919,-0.1437,0.4775,0.1107,-1.3729,-0.6749,1.47,0.6777,7,1
-0.3204,-0.1802,-0.1282,0.5374,-0.8003,0.1394,0.1107,-1.0194,-0.5505,0.6635,1.7677,7,1
-1.4775,-0.4839,-0.61,-0.0616,-0.629,0.9846,0.783,0.1679,3.7413,-0.1429,0.0069,7,1
-0.0889,-0.8484,-0.3347,0.8737,-0.5433,-0.6494,-0.1901,-0.0856,-1.1103,-1.0838,0.0069,7,1
-1.0146,0.3665,0.0094,0.117,-0.629,1.0973,0.1991,-0.8993,1.8131,0.3275,1.6839,7,1
0.2196,0.245,-0.1971,-0.1142,-1.0001,0.4212,-0.0486,-1.4796,-0.8615,-0.3446,2.1031,7,1
-0.3204,-0.1802,-0.1282,0.5374,-0.8003,0.1394,0.1107,-1.0194,-0.5505,0.6635,1.7677,7,1
-0.6289,-1.0914,0.8352,-0.8919,-0.1437,0.4775,0.1107,-1.3729,-0.6749,1.47,0.6777,7,1
-0.0118,-0.6662,0.4911,-0.6607,-0.6575,-0.0859,-0.2432,-1.2996,0.2581,0.0587,1.5162,7,1
-0.0889,-0.8484,-0.3347,0.8737,-0.5433,-0.6494,-0.1901,-0.0856,-1.1103,-1.0838,0.0069,7,1
-0.0118,-0.6662,0.4911,-0.6607,-0.6575,-0.0859,-0.2432,-1.2996,0.2581,0.0587,1.5162,7,1
-1.4775,-0.2409,-0.1282,-0.8919,-0.7717,-0.3113,-0.4024,-2.4268,0.5691,-0.8822,2.6062,7,1
-1.2461,-0.7877,-0.5412,-0.2193,-0.8288,0.3648,0.6061,-1.2329,0.5069,-1.4871,0.8454,7,1
-0.4747,-0.7877,-0.1971,-0.0196,-0.7717,0.7029,-0.1724,-1.1928,-1.7944,-0.6806,0.8454,7,1
-0.6289,-0.3017,0.0094,-0.6397,-1.1999,0.1958,-0.4732,-1.5397,0.1337,0.8652,1.6839,7,1
-0.5518,-0.4839,0.4911,-0.8499,-1.0286,-1.0438,-0.8802,-1.2695,0.1959,1.47,0.6777,7,1
-0.3204,-0.9699,-0.2659,0.9158,-0.4863,-0.0859,-0.0486,-0.2123,-0.6749,-0.5462,0.3423,7,1
